competition_id,season,match_id,match_name,match_type,match_order,match_date,match_start_time,match_end_date,match_end_time,timezone,ground_id,ground_name,city,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,toss_winner,first_batting_team,second_batting_team,first_innings_summary,second_innings_summary,first_innings_run_rate,second_innings_run_rate,result
10001,2009,10117,Royal Challengers Bangalore VS Deccan Chargers,T20,59th  T20I,24 May 2009,20:00,24 May 2009,23:00,Asia/Kolkata,76,New Wanderers Stadium,Johannesburg,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Deccan Chargers,Royal Challengers Bangalore,143/6 (20 Overs),137/9 (20 Overs),7.15,6.85,Deccan Chargers won by 6 runs
10001,2009,10116,Royal Challengers Bangalore VS Chennai Super Kings,T20,58th  T20I,23 May 2009,20:00,23 May 2009,23:00,Asia/Kolkata,76,New Wanderers Stadium,Johannesburg,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,146/5 (20 Overs),149/4 (18.5 Overs),7.30,7.91,Royal Challengers Bangalore won by 6 wickets
10001,2009,10115,Delhi Daredevils VS Deccan Chargers,T20,57th  T20I,22 May 2009,20:00,22 May 2009,23:00,Asia/Kolkata,60,SuperSport Park,Centurion,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Delhi Daredevils,Deccan Chargers,153/8 (20 Overs),154/4 (17.4 Overs),7.65,8.71,Deccan Chargers won by 6 wickets
10001,2009,10114,Royal Challengers Bangalore VS Deccan Chargers,T20,56th  T20I,21 May 2009,20:00,21 May 2009,23:00,Asia/Kolkata,60,SuperSport Park,Centurion,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,170/4 (20 Overs),158/6 (20 Overs),8.50,7.90,Royal Challengers Bangalore won by 12 runs
10001,2009,10113,Delhi Daredevils VS Mumbai Indians,T20,55th  T20I,21 May 2009,16:00,21 May 2009,23:00,Asia/Kolkata,60,SuperSport Park,Centurion,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Mumbai Indians,Delhi Daredevils,165/8 (20 Overs),166/6 (17.3 Overs),8.25,9.48,Delhi Daredevils won by 4 wickets
10001,2009,10112,Chennai Super Kings VS Punjab Kings,T20,54th  T20I,20 May 2009,20:00,20 May 2009,23:00,Asia/Kolkata,74,Kingsmead,Durban,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,15,Punjab Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,Punjab Kings,Chennai Super Kings,Punjab Kings,116/9 (20 Overs),92/8 (20 Overs),5.80,4.60,Chennai Super Kings won by 24 runs
10001,2009,10111,Kolkata Knight Riders VS Rajasthan Royals,T20,53rd  T20I,20 May 2009,16:00,20 May 2009,23:00,Asia/Kolkata,74,Kingsmead,Durban,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,18,Rajasthan Royals,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,101/9 (20 Overs),102/6 (19.3 Overs),5.05,5.23,Kolkata Knight Riders won by 4 wickets
10001,2009,10110,Royal Challengers Bangalore VS Delhi Daredevils,T20,52nd  T20I,19 May 2009,20:00,19 May 2009,23:00,Asia/Kolkata,76,New Wanderers Stadium,Johannesburg,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,134/7 (20 Overs),135/3 (19 Overs),6.70,7.10,Royal Challengers Bangalore won by 7 wickets
10001,2009,10109,Chennai Super Kings VS Kolkata Knight Riders,T20,51st T20I,18 May 2009,20:00,18 May 2009,23:00,Asia/Kolkata,60,SuperSport Park,Centurion,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,188/3 (20 Overs),189/3 (20 Overs),9.40,9.45,Kolkata Knight Riders won by 7 wickets
10001,2009,10108,Delhi Daredevils VS Rajasthan Royals,T20,50th  T20I,17 May 2009,20:00,17 May 2009,23:00,Asia/Kolkata,78,OUTsurance Oval,Bloemfontein,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,18,Rajasthan Royals,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,150/3 (20 Overs),136/9 (20 Overs),7.50,6.80,Delhi Daredevils won by 14 runs
